product_id,date,stock_received,damaged_stock
687218,19-12-2023,4,0
194682,19-12-2023,0,2
681063,19-12-2023,0,2
679321,19-12-2023,4,0
118820,19-12-2023,3,2
561860,19-12-2023,0,2
712003,19-12-2023,3,2
513199,19-12-2023,0,2
962054,19-12-2023,3,0
365132,19-12-2023,3,0
689769,19-12-2023,1,0
969851,19-12-2023,4,2
491314,19-12-2023,0,2
470449,19-12-2023,4,0
954722,19-12-2023,0,2
131937,19-12-2023,4,0
606256,19-12-2023,3,0
652118,19-12-2023,1,2
925482,19-12-2023,3,0
611575,19-12-2023,4,0
621677,19-12-2023,3,0
306177,19-12-2023,3,0
721521,19-12-2023,0,2
692985,19-12-2023,0,2
764014,19-12-2023,0,2
876139,19-12-2023,4,0
760684,19-12-2023,4,2
354409,19-12-2023,3,2
937542,19-12-2023,4,0
131136,19-12-2023,4,0
644847,19-12-2023,4,2
807452,19-12-2023,3,0
451933,19-12-2023,3,0
461804,19-12-2023,3,0
435929,19-12-2023,3,0
820541,19-12-2023,3,0
455755,19-12-2023,1,0
336847,19-12-2023,1,2
747801,19-12-2023,3,0
677542,19-12-2023,3,0
604184,19-12-2023,3,0
894539,19-12-2023,0,2
968887,19-12-2023,0,2
709916,19-12-2023,0,2
739448,19-12-2023,4,2
700048,19-12-2023,0,2
897083,19-12-2023,3,2
133542,19-12-2023,0,2
473647,19-12-2023,0,2
112390,19-12-2023,0,2
672059,19-12-2023,0,2
799688,19-12-2023,0,2
859361,19-12-2023,4,0
63769,19-12-2023,3,2
684939,19-12-2023,0,2
140154,19-12-2023,0,2
449106,19-12-2023,0,2
615545,19-12-2023,3,0
366066,19-12-2023,4,0
6405,19-12-2023,1,0
820973,19-12-2023,3,0
433521,19-12-2023,4,0
930284,19-12-2023,0,2
440875,19-12-2023,3,0
432617,19-12-2023,3,0
57405,19-12-2023,3,0
585299,19-12-2023,0,2
120385,19-12-2023,3,2
951463,19-12-2023,3,2
243235,19-12-2023,4,0
131748,19-12-2023,4,2
186168,19-12-2023,0,2
537274,19-12-2023,3,0
913428,19-12-2023,3,2
642612,19-12-2023,0,2
425341,19-12-2023,0,2
723678,19-12-2023,0,2
451812,19-12-2023,3,0
566052,19-12-2023,3,0
799459,19-12-2023,3,0
264803,19-12-2023,4,2
992178,19-12-2023,3,0
33797,19-12-2023,3,0
237083,19-12-2023,0,2
154179,19-12-2023,4,0
298985,19-12-2023,3,0
240179,19-12-2023,3,0
153019,20-12-2023,3,0
669378,20-12-2023,1,0
848226,20-12-2023,4,0
965755,20-12-2023,0,2
222892,20-12-2023,1,0
516376,20-12-2023,4,0
39154,20-12-2023,1,2
478531,20-12-2023,4,0
812607,20-12-2023,0,2
349294,20-12-2023,3,0
871592,20-12-2023,4,2
473929,20-12-2023,0,2
77308,20-12-2023,4,0
654297,20-12-2023,3,0
70969,20-12-2023,3,0
397973,20-12-2023,3,2
462526,20-12-2023,0,2
376447,20-12-2023,0,2
217710,20-12-2023,3,0
89084,20-12-2023,3,0
888807,20-12-2023,0,2
136533,20-12-2023,3,2
714999,20-12-2023,4,2
382511,20-12-2023,4,0
67197,20-12-2023,0,2
41853,20-12-2023,4,0
891833,20-12-2023,3,0
741341,20-12-2023,0,2
500739,20-12-2023,0,2
798639,20-12-2023,0,2
324809,20-12-2023,0,2
337168,20-12-2023,3,0
839170,20-12-2023,4,0
455083,20-12-2023,3,0
183929,20-12-2023,0,2
592784,20-12-2023,3,2
487065,20-12-2023,4,0
949818,20-12-2023,4,0
690565,20-12-2023,3,0
361361,20-12-2023,0,2
654623,20-12-2023,4,0
313754,20-12-2023,3,2
563740,20-12-2023,3,0
542300,20-12-2023,3,0
602241,20-12-2023,4,0
587420,20-12-2023,0,2
491521,20-12-2023,3,0
914071,20-12-2023,0,2
991434,20-12-2023,4,0
540618,20-12-2023,0,2
60619,20-12-2023,4,2
962591,20-12-2023,4,2
687218,20-12-2023,0,2
328457,20-12-2023,4,0
378287,20-12-2023,0,2
118820,20-12-2023,0,2
561860,20-12-2023,3,0
890232,20-12-2023,4,0
365132,20-12-2023,4,0
689769,20-12-2023,0,2
398340,20-12-2023,3,2
491314,20-12-2023,0,2
131937,20-12-2023,0,2
611575,20-12-2023,3,0
621677,20-12-2023,0,2
306177,20-12-2023,4,0
876139,20-12-2023,1,0
945635,20-12-2023,1,2
760684,20-12-2023,1,2
354409,20-12-2023,3,0
937542,20-12-2023,3,0
490602,20-12-2023,3,2
679865,20-12-2023,3,0
317242,20-12-2023,0,2
644847,20-12-2023,3,0
327290,20-12-2023,0,2
993331,20-12-2023,0,2
461804,20-12-2023,1,0
36412,20-12-2023,0,2
18035,20-12-2023,4,0
435929,20-12-2023,3,0
455755,20-12-2023,0,2
336847,20-12-2023,4,0
144124,20-12-2023,0,2
747801,20-12-2023,0,2
589812,20-12-2023,0,2
677542,20-12-2023,3,0
697683,20-12-2023,3,0
739534,20-12-2023,1,0
968887,20-12-2023,0,2
709916,20-12-2023,0,2
739448,20-12-2023,0,2
133542,20-12-2023,0,2
767398,20-12-2023,4,0
473647,20-12-2023,0,2
753354,20-12-2023,0,2
803607,20-12-2023,0,2
63769,20-12-2023,0,2
219598,20-12-2023,3,0
140154,20-12-2023,3,0
256051,20-12-2023,0,2
366066,20-12-2023,3,0
820973,20-12-2023,0,2
367391,20-12-2023,3,0
433521,20-12-2023,0,2
82484,20-12-2023,3,0
440875,20-12-2023,3,2
942001,20-12-2023,0,2
585299,20-12-2023,3,0
951463,20-12-2023,0,2
373536,20-12-2023,0,2
131748,20-12-2023,4,0
256783,20-12-2023,0,2
537274,20-12-2023,0,2
726958,20-12-2023,3,0
613942,20-12-2023,4,0
784673,20-12-2023,4,2
771228,20-12-2023,3,0
760828,20-12-2023,0,2
451812,20-12-2023,0,2
677169,20-12-2023,4,0
274207,20-12-2023,0,2
706112,20-12-2023,3,0
566052,20-12-2023,0,2
137909,20-12-2023,0,2
992178,20-12-2023,3,0
33797,20-12-2023,4,0
154179,20-12-2023,3,2
679284,20-12-2023,3,0
673058,20-12-2023,0,2
11422,21-12-2023,3,0
222892,21-12-2023,3,0
39154,21-12-2023,4,2
196719,21-12-2023,0,2
14145,21-12-2023,4,2
847349,21-12-2023,4,0
871592,21-12-2023,0,2
284460,21-12-2023,4,2
473929,21-12-2023,3,0
77308,21-12-2023,0,2
552883,21-12-2023,0,2
462526,21-12-2023,1,0
376447,21-12-2023,0,2
146840,21-12-2023,4,0
888807,21-12-2023,0,2
136533,21-12-2023,0,2
382511,21-12-2023,4,0
67197,21-12-2023,1,0
41853,21-12-2023,1,0
891833,21-12-2023,4,0
741341,21-12-2023,3,0
799952,21-12-2023,0,2
833557,21-12-2023,0,2
324809,21-12-2023,0,2
659290,21-12-2023,4,0
883013,21-12-2023,4,0
455083,21-12-2023,0,2
183929,21-12-2023,4,0
592784,21-12-2023,4,0
949818,21-12-2023,3,2
313754,21-12-2023,3,0
563740,21-12-2023,4,2
658389,21-12-2023,0,2
990993,21-12-2023,3,0
602241,21-12-2023,4,2
587420,21-12-2023,0,2
914071,21-12-2023,0,2
567671,21-12-2023,3,0
991434,21-12-2023,4,0
319388,21-12-2023,4,0
962591,21-12-2023,4,0
681063,21-12-2023,3,0
118820,21-12-2023,0,2
712307,21-12-2023,0,2
513199,21-12-2023,3,2
962054,21-12-2023,4,0
365132,21-12-2023,3,2
969851,21-12-2023,0,2
398340,21-12-2023,3,0
131937,21-12-2023,3,0
606256,21-12-2023,4,0
652118,21-12-2023,4,0
187399,21-12-2023,1,0
721521,21-12-2023,0,2
692985,21-12-2023,0,2
901144,21-12-2023,0,2
876139,21-12-2023,4,0
120532,21-12-2023,3,0
945635,21-12-2023,0,2
760684,21-12-2023,4,0
937542,21-12-2023,1,0
287070,21-12-2023,0,2
679865,21-12-2023,0,2
644847,21-12-2023,4,0
461804,21-12-2023,3,2
94225,21-12-2023,1,0
435929,21-12-2023,3,0
820541,21-12-2023,3,2
91670,21-12-2023,0,2
336847,21-12-2023,1,0
747801,21-12-2023,0,2
589812,21-12-2023,1,0
604184,21-12-2023,1,2
697683,21-12-2023,3,0
894539,21-12-2023,3,0
739534,21-12-2023,0,2
968887,21-12-2023,0,2
709916,21-12-2023,3,0
365133,21-12-2023,0,2
767398,21-12-2023,0,2
863930,21-12-2023,3,0
385113,21-12-2023,3,0
112390,21-12-2023,3,2
647462,21-12-2023,3,0
124290,21-12-2023,0,2
799688,21-12-2023,3,0
859361,21-12-2023,0,2
63769,21-12-2023,3,0
219598,21-12-2023,1,0
140154,21-12-2023,0,2
256051,21-12-2023,4,2
615545,21-12-2023,0,2
366066,21-12-2023,4,0
600767,21-12-2023,0,2
784827,21-12-2023,3,0
970529,21-12-2023,0,2
51036,21-12-2023,1,0
927651,21-12-2023,4,0
930284,21-12-2023,0,2
440875,21-12-2023,0,2
432617,21-12-2023,3,0
953175,21-12-2023,3,2
57405,21-12-2023,3,0
707935,21-12-2023,3,0
942001,21-12-2023,0,2
585299,21-12-2023,0,2
661577,21-12-2023,3,0
951463,21-12-2023,3,0
243235,21-12-2023,3,2
564692,21-12-2023,0,2
186168,21-12-2023,3,0
537274,21-12-2023,3,0
525531,21-12-2023,3,0
757274,21-12-2023,4,0
726958,21-12-2023,3,0
784673,21-12-2023,0,2
425341,21-12-2023,3,0
723678,21-12-2023,3,0
677169,21-12-2023,3,0
557908,21-12-2023,3,2
587645,21-12-2023,0,2
837480,21-12-2023,3,0
799459,21-12-2023,1,0
264803,21-12-2023,3,2
992178,21-12-2023,0,2
26060,21-12-2023,4,0
237083,21-12-2023,0,2
154179,21-12-2023,0,2
444361,21-12-2023,3,0
679284,21-12-2023,0,2
153019,22-12-2023,3,0
11422,22-12-2023,3,2
890623,22-12-2023,0,2
965755,22-12-2023,3,0
516376,22-12-2023,3,0
39154,22-12-2023,4,2
34186,22-12-2023,3,2
812607,22-12-2023,0,2
818990,22-12-2023,0,2
349294,22-12-2023,4,2
871592,22-12-2023,0,2
284460,22-12-2023,3,0
473929,22-12-2023,0,2
77308,22-12-2023,0,2
654297,22-12-2023,0,2
952124,22-12-2023,4,2
397973,22-12-2023,4,0
555121,22-12-2023,3,0
376447,22-12-2023,3,0
217710,22-12-2023,0,2
146840,22-12-2023,4,0
888807,22-12-2023,4,0
382511,22-12-2023,3,2
15314,22-12-2023,4,0
67197,22-12-2023,0,2
880510,22-12-2023,4,2
41853,22-12-2023,4,0
799952,22-12-2023,0,2
329351,22-12-2023,0,2
833557,22-12-2023,1,0
337168,22-12-2023,0,2
839170,22-12-2023,0,2
592784,22-12-2023,0,2
961614,22-12-2023,0,2
654623,22-12-2023,0,2
563740,22-12-2023,3,2
658389,22-12-2023,4,2
762527,22-12-2023,0,2
952168,22-12-2023,0,2
542300,22-12-2023,3,0
587420,22-12-2023,0,2
491521,22-12-2023,0,2
567671,22-12-2023,4,0
481843,22-12-2023,0,2
171602,22-12-2023,4,0
687218,22-12-2023,4,0
194682,22-12-2023,4,0
681063,22-12-2023,3,0
300159,22-12-2023,3,0
118820,22-12-2023,4,0
228286,22-12-2023,0,2
561860,22-12-2023,0,2
712003,22-12-2023,4,0
712307,22-12-2023,4,2
513199,22-12-2023,4,0
532965,22-12-2023,0,2
365132,22-12-2023,4,2
689769,22-12-2023,4,0
305754,22-12-2023,0,2
398340,22-12-2023,3,2
491314,22-12-2023,1,0
33955,22-12-2023,0,2
470449,22-12-2023,0,2
131937,22-12-2023,1,0
652118,22-12-2023,0,2
187399,22-12-2023,4,0
925482,22-12-2023,4,2
692985,22-12-2023,4,0
901144,22-12-2023,0,2
903336,22-12-2023,3,0
945635,22-12-2023,3,0
354409,22-12-2023,4,0
937542,22-12-2023,3,0
490602,22-12-2023,4,0
131136,22-12-2023,1,2
287070,22-12-2023,3,0
679865,22-12-2023,0,2
327290,22-12-2023,3,0
993331,22-12-2023,0,2
807452,22-12-2023,0,2
461804,22-12-2023,1,0
552496,22-12-2023,0,2
455755,22-12-2023,3,0
336847,22-12-2023,4,0
747801,22-12-2023,3,2
589812,22-12-2023,3,0
697683,22-12-2023,1,0
894539,22-12-2023,0,2
968887,22-12-2023,0,2
709916,22-12-2023,0,2
739448,22-12-2023,0,2
700048,22-12-2023,0,2
133542,22-12-2023,0,2
863930,22-12-2023,3,0
473647,22-12-2023,1,0
9436,22-12-2023,0,2
385113,22-12-2023,0,2
112390,22-12-2023,4,0
647462,22-12-2023,3,0
34200,22-12-2023,3,0
672059,22-12-2023,0,2
124290,22-12-2023,3,0
140489,22-12-2023,0,2
799688,22-12-2023,3,0
859361,22-12-2023,0,2
492958,22-12-2023,3,2
684939,22-12-2023,3,0
219598,22-12-2023,0,2
140154,22-12-2023,0,2
256051,22-12-2023,0,2
615545,22-12-2023,3,2
366066,22-12-2023,3,0
600767,22-12-2023,3,0
784827,22-12-2023,0,2
6405,22-12-2023,3,0
51036,22-12-2023,3,0
433521,22-12-2023,0,2
927651,22-12-2023,0,2
930284,22-12-2023,3,0
4452,22-12-2023,3,0
440875,22-12-2023,3,0
953175,22-12-2023,3,2
707935,22-12-2023,0,2
942001,22-12-2023,0,2
585299,22-12-2023,3,0
52729,22-12-2023,0,2
661577,22-12-2023,0,2
373536,22-12-2023,3,2
243235,22-12-2023,0,2
564692,22-12-2023,4,2
131748,22-12-2023,0,2
525531,22-12-2023,3,0
771228,22-12-2023,4,0
760828,22-12-2023,0,2
723678,22-12-2023,0,2
451812,22-12-2023,0,2
677169,22-12-2023,0,2
274207,22-12-2023,1,2
706112,22-12-2023,0,2
557908,22-12-2023,0,2
566052,22-12-2023,3,0
137909,22-12-2023,3,0
799459,22-12-2023,0,2
992178,22-12-2023,3,0
56589,22-12-2023,0,2
237083,22-12-2023,0,2
154179,22-12-2023,3,2
298985,22-12-2023,3,0
679284,22-12-2023,3,0
153019,23-12-2023,0,2
669378,23-12-2023,4,0
848226,23-12-2023,0,2
222892,23-12-2023,0,2
516376,23-12-2023,4,0
14145,23-12-2023,0,2
847349,23-12-2023,4,2
284460,23-12-2023,0,2
70969,23-12-2023,3,0
952124,23-12-2023,0,2
397973,23-12-2023,0,2
555121,23-12-2023,0,2
376447,23-12-2023,3,0
89084,23-12-2023,4,0
136533,23-12-2023,0,2
714999,23-12-2023,0,2
15314,23-12-2023,3,2
880510,23-12-2023,0,2
41853,23-12-2023,0,2
741341,23-12-2023,4,0
799952,23-12-2023,0,2
798639,23-12-2023,0,2
883013,23-12-2023,0,2
487065,23-12-2023,3,0
734789,23-12-2023,4,0
313754,23-12-2023,4,0
563740,23-12-2023,4,0
378230,23-12-2023,0,2
762527,23-12-2023,1,0
587420,23-12-2023,0,2
914071,23-12-2023,3,0
832348,23-12-2023,4,0
567671,23-12-2023,4,0
991434,23-12-2023,4,0
171602,23-12-2023,1,0
60619,23-12-2023,3,2
107548,23-12-2023,4,0
328457,23-12-2023,3,0
681063,23-12-2023,4,2
300159,23-12-2023,0,2
118820,23-12-2023,0,2
667163,23-12-2023,0,2
378676,23-12-2023,3,0
890232,23-12-2023,0,2
532965,23-12-2023,0,2
689769,23-12-2023,1,2
969851,23-12-2023,0,2
398340,23-12-2023,0,2
491314,23-12-2023,3,0
33955,23-12-2023,3,0
623234,23-12-2023,3,2
131937,23-12-2023,4,2
606256,23-12-2023,0,2
652118,23-12-2023,4,0
187399,23-12-2023,1,0
925482,23-12-2023,0,2
611575,23-12-2023,3,0
621677,23-12-2023,0,2
306177,23-12-2023,4,0
487931,23-12-2023,0,2
903336,23-12-2023,0,2
120532,23-12-2023,4,0
945635,23-12-2023,4,2
490602,23-12-2023,3,0
131136,23-12-2023,4,0
287070,23-12-2023,3,0
679865,23-12-2023,1,2
327290,23-12-2023,3,0
993331,23-12-2023,1,2
807452,23-12-2023,0,2
451933,23-12-2023,3,0
461804,23-12-2023,3,0
36412,23-12-2023,0,2
18035,23-12-2023,0,2
552496,23-12-2023,3,0
455755,23-12-2023,4,2
336847,23-12-2023,3,0
589812,23-12-2023,3,2
677542,23-12-2023,1,0
604184,23-12-2023,1,0
697683,23-12-2023,1,0
894539,23-12-2023,1,0
709916,23-12-2023,4,0
897083,23-12-2023,1,0
448752,23-12-2023,0,2
767398,23-12-2023,0,2
473647,23-12-2023,0,2
9436,23-12-2023,4,0
112390,23-12-2023,1,0
672059,23-12-2023,0,2
859361,23-12-2023,0,2
492958,23-12-2023,0,2
63769,23-12-2023,4,0
449106,23-12-2023,3,2
615545,23-12-2023,3,0
600767,23-12-2023,0,2
6405,23-12-2023,4,0
970529,23-12-2023,1,0
51036,23-12-2023,3,0
820973,23-12-2023,3,0
4452,23-12-2023,3,2
82484,23-12-2023,3,0
440875,23-12-2023,0,2
432617,23-12-2023,0,2
57405,23-12-2023,3,0
707935,23-12-2023,0,2
120385,23-12-2023,3,0
52729,23-12-2023,1,2
951463,23-12-2023,3,0
373536,23-12-2023,3,0
564692,23-12-2023,3,2
131748,23-12-2023,1,2
537274,23-12-2023,0,2
525531,23-12-2023,3,0
913428,23-12-2023,4,2
726958,23-12-2023,3,0
613942,23-12-2023,3,0
677169,23-12-2023,3,0
274207,23-12-2023,0,2
706112,23-12-2023,3,2
557908,23-12-2023,3,0
799459,23-12-2023,3,2
264803,23-12-2023,0,2
123983,23-12-2023,3,0
237083,23-12-2023,4,0
298985,23-12-2023,4,0
679284,23-12-2023,0,2
673058,23-12-2023,3,0
114414,23-12-2023,0,2
153019,24-12-2023,3,0
11422,24-12-2023,0,2
890623,24-12-2023,3,0
222892,24-12-2023,4,2
516376,24-12-2023,0,2
478531,24-12-2023,3,2
14145,24-12-2023,1,0
349294,24-12-2023,0,2
847349,24-12-2023,3,2
284460,24-12-2023,1,0
552883,24-12-2023,4,0
397973,24-12-2023,0,2
462526,24-12-2023,0,2
217710,24-12-2023,0,2
146840,24-12-2023,0,2
89084,24-12-2023,4,0
136533,24-12-2023,3,0
714999,24-12-2023,4,0
382511,24-12-2023,0,2
15314,24-12-2023,4,0
67197,24-12-2023,0,2
880510,24-12-2023,4,2
41853,24-12-2023,3,0
891833,24-12-2023,3,0
741341,24-12-2023,0,2
500633,24-12-2023,4,0
798639,24-12-2023,3,0
329351,24-12-2023,3,2
833557,24-12-2023,4,0
324809,24-12-2023,0,2
337168,24-12-2023,0,2
839170,24-12-2023,1,0
592784,24-12-2023,4,2
487065,24-12-2023,4,2
690565,24-12-2023,0,2
961614,24-12-2023,0,2
654623,24-12-2023,3,2
658389,24-12-2023,0,2
602241,24-12-2023,4,0
587420,24-12-2023,1,2
491521,24-12-2023,0,2
914071,24-12-2023,0,2
832348,24-12-2023,3,0
171602,24-12-2023,3,0
60619,24-12-2023,1,0
107548,24-12-2023,4,0
687218,24-12-2023,0,2
328457,24-12-2023,4,0
681063,24-12-2023,3,2
679321,24-12-2023,0,2
300159,24-12-2023,4,0
667163,24-12-2023,0,2
228286,24-12-2023,0,2
561860,24-12-2023,0,2
712003,24-12-2023,1,0
962054,24-12-2023,4,0
890232,24-12-2023,3,0
305754,24-12-2023,4,0
33955,24-12-2023,3,0
187399,24-12-2023,1,0
925482,24-12-2023,3,0
721521,24-12-2023,0,2
692985,24-12-2023,3,0
487931,24-12-2023,0,2
901144,24-12-2023,0,2
764014,24-12-2023,0,2
53833,24-12-2023,4,0
903336,24-12-2023,0,2
120532,24-12-2023,3,2
945635,24-12-2023,4,0
760684,24-12-2023,3,0
937542,24-12-2023,0,2
490602,24-12-2023,3,2
287070,24-12-2023,4,0
317242,24-12-2023,3,2
327290,24-12-2023,0,2
993331,24-12-2023,3,2
807452,24-12-2023,3,0
461804,24-12-2023,3,0
36412,24-12-2023,4,0
94225,24-12-2023,4,2
18035,24-12-2023,3,0
336847,24-12-2023,3,0
589812,24-12-2023,3,0
677542,24-12-2023,1,0
604184,24-12-2023,3,0
709916,24-12-2023,3,0
700048,24-12-2023,1,0
767398,24-12-2023,0,2
863930,24-12-2023,0,2
34200,24-12-2023,3,2
490939,24-12-2023,3,0
140489,24-12-2023,0,2
799688,24-12-2023,4,0
859361,24-12-2023,0,2
219598,24-12-2023,0,2
366066,24-12-2023,1,0
784827,24-12-2023,4,0
51036,24-12-2023,0,2
820973,24-12-2023,0,2
367391,24-12-2023,3,0
927651,24-12-2023,0,2
4452,24-12-2023,3,0
82484,24-12-2023,0,2
440875,24-12-2023,3,0
432617,24-12-2023,0,2
953175,24-12-2023,3,0
585299,24-12-2023,3,0
52729,24-12-2023,4,0
661577,24-12-2023,4,0
373536,24-12-2023,3,0
243235,24-12-2023,3,0
564692,24-12-2023,0,2
131748,24-12-2023,3,2
537274,24-12-2023,4,0
913428,24-12-2023,3,0
757274,24-12-2023,0,2
642612,24-12-2023,4,0
425341,24-12-2023,3,0
274207,24-12-2023,3,2
557908,24-12-2023,0,2
837480,24-12-2023,3,0
566052,24-12-2023,0,2
137909,24-12-2023,4,0
799459,24-12-2023,3,2
264803,24-12-2023,1,0
851978,24-12-2023,3,0
992178,24-12-2023,0,2
56589,24-12-2023,0,2
26060,24-12-2023,3,0
123983,24-12-2023,3,0
237083,24-12-2023,0,2
298985,24-12-2023,4,0
444361,24-12-2023,0,2
673058,24-12-2023,0,2
669378,25-12-2023,1,2
516376,25-12-2023,0,2
39154,25-12-2023,4,0
196719,25-12-2023,0,2
478531,25-12-2023,0,2
812607,25-12-2023,0,2
818990,25-12-2023,3,0
14145,25-12-2023,0,2
847349,25-12-2023,0,2
871592,25-12-2023,0,2
654297,25-12-2023,0,2
397973,25-12-2023,0,2
555121,25-12-2023,0,2
89084,25-12-2023,0,2
888807,25-12-2023,0,2
382511,25-12-2023,4,0
880510,25-12-2023,0,2
41853,25-12-2023,0,2
257719,25-12-2023,0,2
741341,25-12-2023,0,2
833557,25-12-2023,0,2
324809,25-12-2023,0,2
659290,25-12-2023,0,2
883013,25-12-2023,3,2
592784,25-12-2023,3,0
487065,25-12-2023,0,2
949818,25-12-2023,4,0
961614,25-12-2023,0,2
313754,25-12-2023,0,2
658389,25-12-2023,4,0
762527,25-12-2023,4,0
952168,25-12-2023,0,2
542300,25-12-2023,4,0
914071,25-12-2023,0,2
567671,25-12-2023,4,2
481843,25-12-2023,4,0
540618,25-12-2023,4,0
319388,25-12-2023,0,2
60619,25-12-2023,3,2
107548,25-12-2023,1,0
378287,25-12-2023,0,2
118820,25-12-2023,0,2
667163,25-12-2023,0,2
561860,25-12-2023,4,2
712003,25-12-2023,3,0
712307,25-12-2023,4,0
513199,25-12-2023,0,2
962054,25-12-2023,4,0
378676,25-12-2023,3,0
890232,25-12-2023,4,0
365132,25-12-2023,0,2
689769,25-12-2023,0,2
969851,25-12-2023,1,0
398340,25-12-2023,4,0
954722,25-12-2023,0,2
623234,25-12-2023,0,2
131937,25-12-2023,0,2
621677,25-12-2023,4,2
306177,25-12-2023,0,2
272170,25-12-2023,0,2
721521,25-12-2023,4,0
764014,25-12-2023,0,2
876139,25-12-2023,4,0
903336,25-12-2023,1,0
120532,25-12-2023,0,2
945635,25-12-2023,3,0
760684,25-12-2023,1,2
937542,25-12-2023,3,2
131136,25-12-2023,3,0
287070,25-12-2023,4,0
317242,25-12-2023,3,0
644847,25-12-2023,1,0
327290,25-12-2023,3,0
807452,25-12-2023,3,0
451933,25-12-2023,0,2
461804,25-12-2023,4,0
36412,25-12-2023,4,0
820541,25-12-2023,3,0
91670,25-12-2023,0,2
336847,25-12-2023,4,2
589812,25-12-2023,1,2
677542,25-12-2023,1,0
604184,25-12-2023,1,2
697683,25-12-2023,0,2
894539,25-12-2023,0,2
968887,25-12-2023,4,0
739448,25-12-2023,4,2
700048,25-12-2023,0,2
133542,25-12-2023,0,2
863930,25-12-2023,0,2
385113,25-12-2023,3,2
112390,25-12-2023,3,0
753354,25-12-2023,0,2
490939,25-12-2023,0,2
803607,25-12-2023,3,0
140489,25-12-2023,1,0
63769,25-12-2023,0,2
256051,25-12-2023,3,0
366066,25-12-2023,3,0
600767,25-12-2023,0,2
6405,25-12-2023,3,0
433521,25-12-2023,3,2
930284,25-12-2023,0,2
4452,25-12-2023,0,2
82484,25-12-2023,3,0
440875,25-12-2023,0,2
432617,25-12-2023,0,2
953175,25-12-2023,0,2
942001,25-12-2023,3,0
120385,25-12-2023,3,0
564692,25-12-2023,3,0
131748,25-12-2023,4,0
537274,25-12-2023,4,0
913428,25-12-2023,0,2
757274,25-12-2023,0,2
642612,25-12-2023,0,2
771228,25-12-2023,3,0
760828,25-12-2023,3,0
451812,25-12-2023,3,0
274207,25-12-2023,3,2
557908,25-12-2023,3,0
587645,25-12-2023,0,2
566052,25-12-2023,3,0
264803,25-12-2023,3,0
851978,25-12-2023,3,0
26060,25-12-2023,3,0
298985,25-12-2023,3,0
444361,25-12-2023,0,2
679284,25-12-2023,0,2
153019,26-12-2023,4,2
11422,26-12-2023,3,0
669378,26-12-2023,4,0
848226,26-12-2023,3,0
965755,26-12-2023,1,0
516376,26-12-2023,3,2
196719,26-12-2023,4,0
812607,26-12-2023,4,0
818990,26-12-2023,0,2
14145,26-12-2023,4,0
871592,26-12-2023,4,0
473929,26-12-2023,1,2
70969,26-12-2023,0,2
552883,26-12-2023,0,2
952124,26-12-2023,4,0
397973,26-12-2023,0,2
555121,26-12-2023,0,2
462526,26-12-2023,1,0
376447,26-12-2023,3,0
217710,26-12-2023,1,0
89084,26-12-2023,3,2
888807,26-12-2023,4,0
136533,26-12-2023,3,0
382511,26-12-2023,4,0
67197,26-12-2023,1,0
257719,26-12-2023,0,2
500739,26-12-2023,1,0
798639,26-12-2023,0,2
324809,26-12-2023,0,2
883013,26-12-2023,3,0
839170,26-12-2023,0,2
592784,26-12-2023,0,2
578097,26-12-2023,4,0
734789,26-12-2023,1,0
690565,26-12-2023,0,2
961614,26-12-2023,1,0
291238,26-12-2023,3,0
563740,26-12-2023,3,2
658389,26-12-2023,0,2
952168,26-12-2023,3,2
481843,26-12-2023,0,2
171602,26-12-2023,0,2
60619,26-12-2023,4,0
962591,26-12-2023,0,2
107548,26-12-2023,0,2
328457,26-12-2023,3,2
194682,26-12-2023,0,2
300159,26-12-2023,3,0
378287,26-12-2023,3,2
118820,26-12-2023,0,2
667163,26-12-2023,4,0
228286,26-12-2023,3,0
561860,26-12-2023,3,2
513199,26-12-2023,0,2
962054,26-12-2023,0,2
890232,26-12-2023,3,0
305754,26-12-2023,0,2
33955,26-12-2023,4,0
131937,26-12-2023,1,0
652118,26-12-2023,3,0
187399,26-12-2023,3,0
306177,26-12-2023,4,2
272170,26-12-2023,4,0
721521,26-12-2023,0,2
487931,26-12-2023,3,0
764014,26-12-2023,4,0
876139,26-12-2023,3,0
903336,26-12-2023,3,2
354409,26-12-2023,3,0
937542,26-12-2023,0,2
490602,26-12-2023,3,0
131136,26-12-2023,0,2
679865,26-12-2023,0,2
317242,26-12-2023,0,2
644847,26-12-2023,4,0
993331,26-12-2023,0,2
451933,26-12-2023,3,0
36412,26-12-2023,0,2
704868,26-12-2023,0,2
18035,26-12-2023,0,2
552496,26-12-2023,0,2
455755,26-12-2023,3,0
336847,26-12-2023,4,0
144124,26-12-2023,0,2
589812,26-12-2023,3,0
677542,26-12-2023,3,0
604184,26-12-2023,1,2
697683,26-12-2023,1,2
894539,26-12-2023,3,2
739534,26-12-2023,3,2
968887,26-12-2023,4,0
709916,26-12-2023,0,2
863930,26-12-2023,0,2
34200,26-12-2023,1,0
799688,26-12-2023,0,2
859361,26-12-2023,3,0
684939,26-12-2023,3,0
219598,26-12-2023,0,2
140154,26-12-2023,3,0
366066,26-12-2023,3,0
784827,26-12-2023,0,2
820973,26-12-2023,0,2
433521,26-12-2023,0,2
927651,26-12-2023,3,0
930284,26-12-2023,3,0
4452,26-12-2023,3,0
440875,26-12-2023,0,2
432617,26-12-2023,3,0
707935,26-12-2023,0,2
