product_id,date,stock_received,damaged_stock,,
839170,23-Dec,3,0,,
563740,23-Dec,1,0,,
542300,23-Dec,3,0,,
481843,23-Dec,2,0,,
194682,23-Dec,2,0,,
378287,23-Dec,3,0,,
513199,23-Dec,1,0,,
470449,23-Dec,2,0,,
652118,23-Dec,2,0,,
187399,23-Dec,1,0,,
621677,23-Dec,1,0,,
721521,23-Dec,1,0,,
120532,23-Dec,2,0,,
644847,23-Dec,1,0,,
455755,23-Dec,3,0,,
473647,23-Dec,1,0,,
34200,23-Dec,2,0,,
799688,23-Dec,3,0,,
140154,23-Dec,1,0,,
537274,23-Dec,2,0,,
298985,23-Dec,2,0,,
196719,23-Dec,3,0,,
871592,23-Dec,2,0,,
952124,23-Dec,2,0,,
136533,23-Dec,2,0,,
500739,23-Dec,3,0,,
833557,23-Dec,2,0,,
361361,23-Dec,2,0,,
542300,23-Dec,2,0,,
171602,23-Dec,3,0,,
365132,23-Dec,2,0,,
187399,23-Dec,2,0,,
764014,23-Dec,2,0,,
767398,23-Dec,3,0,,
112390,23-Dec,1,0,,
661577,23-Dec,2,0,,
186168,23-Dec,2,0,,
913428,23-Dec,2,0,,
760828,23-Dec,3,0,,
992178,23-Dec,2,0,,
478531,23-Dec,1,0,,
89084,23-Dec,3,0,,
833557,23-Dec,1,0,,
183929,23-Dec,1,0,,
949818,23-Dec,2,0,,
361361,23-Dec,3,0,,
962054,23-Dec,3,0,,
470449,23-Dec,1,0,,
954722,23-Dec,2,0,,
606256,23-Dec,2,0,,
187399,23-Dec,3,0,,
18035,23-Dec,1,0,,
747801,23-Dec,3,0,,
448752,23-Dec,2,0,,
140154,23-Dec,2,0,,
615545,23-Dec,3,0,,
131748,23-Dec,3,0,,
425341,23-Dec,1,0,,
677169,23-Dec,2,0,,
679284,23-Dec,1,0,,
41853,23-Dec,1,0,,
500739,23-Dec,2,0,,
500633,23-Dec,3,0,,
592784,23-Dec,3,0,,
961614,23-Dec,2,0,,
313754,23-Dec,3,0,,
587420,23-Dec,3,0,,
962591,23-Dec,1,0,,
712003,23-Dec,3,0,,
131937,23-Dec,1,0,,
937542,23-Dec,1,0,,
451933,23-Dec,3,0,,
18035,23-Dec,2,0,,
552496,23-Dec,1,0,,
9436,23-Dec,1,0,,
647462,23-Dec,2,0,,
124290,23-Dec,2,0,,
853932,23-Dec,1,0,,
433521,23-Dec,1,0,,
757274,23-Dec,2,0,,
137909,23-Dec,3,0,,
11422,23-Dec,3,0,,
39154,23-Dec,3,0,,
891833,23-Dec,3,0,,
833557,23-Dec,3,0,,
578097,23-Dec,1,0,,
690565,23-Dec,1,0,,
961614,23-Dec,1,0,,
378230,23-Dec,3,0,,
319388,23-Dec,1,0,,
679321,23-Dec,2,0,,
33955,23-Dec,1,0,,
455755,23-Dec,1,0,,
859361,23-Dec,2,0,,
63769,23-Dec,3,0,,
970529,23-Dec,1,0,,
661577,23-Dec,3,0,,
799459,23-Dec,1,0,,
70969,23-Dec,1,0,,
462526,23-Dec,1,0,,
888807,23-Dec,1,0,,
67197,23-Dec,3,0,,
313754,23-Dec,1,0,,
687218,23-Dec,3,0,,
491314,23-Dec,1,0,,
327290,23-Dec,2,0,,
807452,23-Dec,3,0,,
94225,23-Dec,3,0,,
704868,23-Dec,1,0,,
133542,23-Dec,1,0,,
600767,23-Dec,1,0,,
799459,23-Dec,2,0,,
552883,23-Dec,3,0,,
376447,23-Dec,3,0,,
990993,23-Dec,2,0,,
107548,23-Dec,3,0,,
118820,23-Dec,2,0,,
272170,23-Dec,1,0,,
53833,23-Dec,3,0,,
876139,23-Dec,1,0,,
993331,23-Dec,3,0,,
739448,23-Dec,2,0,,
799688,23-Dec,1,0,,
219598,23-Dec,1,0,,
677169,23-Dec,3,0,,
992178,23-Dec,1,0,,
39154,23-Dec,1,0,,
473929,23-Dec,1,0,,
883013,23-Dec,1,0,,
532965,23-Dec,2,0,,
461804,23-Dec,3,0,,
704868,23-Dec,3,0,,
492958,23-Dec,1,0,,
256051,23-Dec,1,0,,
600767,23-Dec,3,0,,
240179,23-Dec,1,0,,
284460,23-Dec,2,0,,
659290,23-Dec,1,0,,
540618,23-Dec,3,0,,
328457,23-Dec,3,0,,
890232,23-Dec,3,0,,
764014,23-Dec,1,0,,
327290,23-Dec,3,0,,
799688,23-Dec,2,0,,
219598,23-Dec,2,0,,
131748,23-Dec,1,0,,
706112,23-Dec,2,0,,
557908,23-Dec,2,0,,
153019,23-Dec,1,0,,
871592,23-Dec,1,0,,
257719,23-Dec,3,0,,
689769,23-Dec,1,0,,
969851,23-Dec,2,0,,
131136,23-Dec,2,0,,
435929,23-Dec,3,0,,
336847,23-Dec,1,0,,
6405,23-Dec,1,0,,
799459,23-Dec,3,0,,
669378,23-Dec,1,0,,
848226,23-Dec,2,0,,
516376,23-Dec,2,0,,
654297,23-Dec,3,0,,
397973,23-Dec,3,0,,
461804,23-Dec,1,0,,
336847,23-Dec,2,0,,
367391,23-Dec,3,0,,
847349,23-Dec,2,0,,
659290,23-Dec,2,0,,
990993,23-Dec,3,0,,
51036,23-Dec,1,0,,
34186,23-Dec,3,0,,
349294,23-Dec,2,0,,
658389,23-Dec,2,0,,
171602,23-Dec,2,0,,
300159,23-Dec,3,0,,
689769,23-Dec,2,0,,
945635,23-Dec,3,0,,
131136,23-Dec,1,0,,
993331,23-Dec,1,0,,
894539,23-Dec,1,0,,
284460,23-Dec,1,0,,
500633,23-Dec,2,0,,
798639,23-Dec,3,0,,
587420,23-Dec,1,0,,
36412,23-Dec,2,0,,
366066,23-Dec,1,0,,
264803,23-Dec,1,0,,
540618,23-Dec,2,0,,
969851,23-Dec,1,0,,
140489,23-Dec,1,0,,
848226,23-Dec,3,0,,
965755,23-Dec,1,0,,
217710,23-Dec,1,0,,
500739,23-Dec,1,0,,
734789,23-Dec,1,0,,
228286,23-Dec,3,0,,
652118,23-Dec,3,0,,
34200,23-Dec,1,0,,
726958,23-Dec,2,0,,
818990,23-Dec,2,0,,
654297,23-Dec,1,0,,
397973,23-Dec,1,0,,
136533,23-Dec,1,0,,
500633,23-Dec,1,0,,
91670,23-Dec,2,0,,
700048,23-Dec,2,0,,
706112,23-Dec,1,0,,
566052,23-Dec,2,0,,
11422,23-Dec,1,0,,
36412,23-Dec,1,0,,
600767,23-Dec,2,0,,
587645,23-Dec,2,0,,
56589,23-Dec,1,0,,
578097,23-Dec,3,0,,
952168,23-Dec,1,0,,
53833,23-Dec,1,0,,
124290,23-Dec,1,0,,
525531,23-Dec,1,0,,
837480,23-Dec,2,0,,
444361,23-Dec,1,0,,
89084,23-Dec,1,0,,
592784,23-Dec,1,0,,
328457,23-Dec,1,0,,
306177,23-Dec,1,0,,
721521,23-Dec,3,0,,
747801,23-Dec,1,0,,
820973,23-Dec,1,0,,
613942,23-Dec,1,0,,
888807,23-Dec,3,0,,
798639,23-Dec,1,0,,
654623,23-Dec,1,0,,
305754,23-Dec,1,0,,
611575,23-Dec,1,0,,
669378,24-Jan,3,0,,
965755,24-Jan,3,0,,
39154,24-Jan,3,0,,
478531,24-Jan,3,0,,
397973,24-Jan,3,0,,
555121,24-Jan,2,0,,
462526,24-Jan,3,0,,
217710,24-Jan,2,0,,
89084,24-Jan,3,0,,
500633,24-Jan,3,0,,
799952,24-Jan,3,0,,
361361,24-Jan,2,0,,
378230,24-Jan,3,0,,
658389,24-Jan,2,0,,
914071,24-Jan,3,0,,
481843,24-Jan,2,0,,
991434,24-Jan,3,0,,
319388,24-Jan,3,0,,
962591,24-Jan,3,0,,
687218,24-Jan,3,0,,
681063,24-Jan,2,0,,
300159,24-Jan,3,0,,
378287,24-Jan,2,0,,
118820,24-Jan,2,0,,
228286,24-Jan,3,0,,
712307,24-Jan,3,0,,
365132,24-Jan,2,0,,
954722,24-Jan,2,0,,
606256,24-Jan,2,0,,
487931,24-Jan,3,0,,
901144,24-Jan,3,0,,
53833,24-Jan,3,0,,
876139,24-Jan,3,0,,
120532,24-Jan,2,0,,
945635,24-Jan,3,0,,
760684,24-Jan,3,0,,
354409,24-Jan,2,0,,
490602,24-Jan,3,0,,
327290,24-Jan,3,0,,
451933,24-Jan,3,0,,
36412,24-Jan,2,0,,
94225,24-Jan,3,0,,
968887,24-Jan,3,0,,
753354,24-Jan,3,0,,
672059,24-Jan,3,0,,
140489,24-Jan,3,0,,
63769,24-Jan,3,0,,
684939,24-Jan,3,0,,
219598,24-Jan,3,0,,
140154,24-Jan,2,0,,
600767,24-Jan,3,0,,
784827,24-Jan,3,0,,
853932,24-Jan,3,0,,
82484,24-Jan,3,0,,
120385,24-Jan,3,0,,
52729,24-Jan,3,0,,
661577,24-Jan,2,0,,
951463,24-Jan,3,0,,
243235,24-Jan,3,0,,
256783,24-Jan,3,0,,
757274,24-Jan,3,0,,
726958,24-Jan,2,0,,
642612,24-Jan,2,0,,
425341,24-Jan,2,0,,
723678,24-Jan,3,0,,
451812,24-Jan,3,0,,
274207,24-Jan,3,0,,
557908,24-Jan,3,0,,
264803,24-Jan,2,0,,
56589,24-Jan,3,0,,
33797,24-Jan,3,0,,
123983,24-Jan,2,0,,
237083,24-Jan,2,0,,
679284,24-Jan,3,0,,
240179,24-Jan,3,0,,
673058,24-Jan,3,0,,
669378,24-Jan,2,0,,
848226,24-Jan,3,0,,
890623,24-Jan,3,0,,
965755,24-Jan,2,0,,
478531,24-Jan,2,0,,
871592,24-Jan,2,0,,
555121,24-Jan,3,0,,
146840,24-Jan,3,0,,
714999,24-Jan,3,0,,
880510,24-Jan,2,0,,
41853,24-Jan,2,0,,
891833,24-Jan,3,0,,
833557,24-Jan,3,0,,
883013,24-Jan,3,0,,
183929,24-Jan,3,0,,
578097,24-Jan,3,0,,
690565,24-Jan,3,0,,
961614,24-Jan,3,0,,
291238,24-Jan,3,0,,
654623,24-Jan,3,0,,
563740,24-Jan,3,0,,
990993,24-Jan,3,0,,
491521,24-Jan,3,0,,
914071,24-Jan,2,0,,
540618,24-Jan,2,0,,
171602,24-Jan,2,0,,
60619,24-Jan,2,0,,
679321,24-Jan,2,0,,
300159,24-Jan,2,0,,
962054,24-Jan,3,0,,
532965,24-Jan,3,0,,
491314,24-Jan,3,0,,
33955,24-Jan,2,0,,
954722,24-Jan,3,0,,
606256,24-Jan,3,0,,
272170,24-Jan,3,0,,
721521,24-Jan,3,0,,
901144,24-Jan,2,0,,
764014,24-Jan,2,0,,
937542,24-Jan,3,0,,
747801,24-Jan,3,0,,
604184,24-Jan,3,0,,
697683,24-Jan,3,0,,
894539,24-Jan,3,0,,
473647,24-Jan,3,0,,
385113,24-Jan,3,0,,
490939,24-Jan,2,0,,
615545,24-Jan,3,0,,
51036,24-Jan,3,0,,
930284,24-Jan,3,0,,
432617,24-Jan,3,0,,
57405,24-Jan,3,0,,
585299,24-Jan,3,0,,
564692,24-Jan,2,0,,
131748,24-Jan,2,0,,
537274,24-Jan,3,0,,
726958,24-Jan,3,0,,
613942,24-Jan,3,0,,
771228,24-Jan,2,0,,
451812,24-Jan,2,0,,
677169,24-Jan,3,0,,
706112,24-Jan,3,0,,
799459,24-Jan,2,0,,
851978,24-Jan,3,0,,
992178,24-Jan,3,0,,
56589,24-Jan,2,0,,
237083,24-Jan,3,0,,
298985,24-Jan,3,0,,
444361,24-Jan,3,0,,
679284,24-Jan,2,0,,
516376,24-Jan,2,0,,
77308,24-Jan,2,0,,
376447,24-Jan,2,0,,
217710,24-Jan,3,0,,
146840,24-Jan,3,1,,
888807,24-Jan,3,1,,
15314,24-Jan,2,0,,
41853,24-Jan,3,0,,
500633,24-Jan,2,0,,
799952,24-Jan,2,1,,
329351,24-Jan,2,0,,
833557,24-Jan,2,0,,
734789,24-Jan,3,1,,
378230,24-Jan,2,0,,
762527,24-Jan,3,0,,
602241,24-Jan,3,0,,
991434,24-Jan,2,1,,
328457,24-Jan,2,0,,
378676,24-Jan,3,0,,
305754,24-Jan,2,0,,
925482,24-Jan,3,0,,
621677,24-Jan,2,0,,
692985,24-Jan,3,0,,
876139,24-Jan,2,1,,
317242,24-Jan,3,0,,
451933,24-Jan,2,1,,
677542,24-Jan,3,1,,
473647,24-Jan,3,1,,
112390,24-Jan,3,0,,
219598,24-Jan,2,0,,
140154,24-Jan,3,1,,
449106,24-Jan,3,0,,
367391,24-Jan,2,4,,
433521,24-Jan,3,1,,
927651,24-Jan,3,1,,
4452,24-Jan,3,1,,
440875,24-Jan,3,0,,
52729,24-Jan,2,0,,
373536,24-Jan,2,0,,
131748,24-Jan,3,5,,
757274,24-Jan,2,0,,
677169,24-Jan,3,1,,
799459,24-Jan,3,0,,
123983,24-Jan,3,0,,
11422,24-Jan,3,0,,
222892,24-Jan,3,0,,
818990,24-Jan,2,0,,
284460,24-Jan,2,0,,
397973,24-Jan,2,1,,
818522,24-Jan,3,1,,
15314,24-Jan,2,1,,
741341,24-Jan,3,0,,
500739,24-Jan,3,0,,
324809,24-Jan,2,0,,
592784,24-Jan,3,0,,
690565,24-Jan,2,0,,
952168,24-Jan,3,0,,
542300,24-Jan,3,0,,
587420,24-Jan,3,0,,
832348,24-Jan,3,0,,
228286,24-Jan,2,0,,
969851,24-Jan,3,0,,
305754,24-Jan,3,0,,
398340,24-Jan,2,1,,
131937,24-Jan,3,0,,
621677,24-Jan,3,0,,
901144,24-Jan,3,1,,
945635,24-Jan,2,0,,
354409,24-Jan,3,1,,
435929,24-Jan,2,0,,
91670,24-Jan,3,1,,
144124,24-Jan,2,1,,
589812,24-Jan,3,1,,
365133,24-Jan,3,0,,
9436,24-Jan,3,1,,
385113,24-Jan,2,0,,
647462,24-Jan,3,0,,
34200,24-Jan,3,1,,
490939,24-Jan,3,0,,
124290,24-Jan,3,0,,
140489,24-Jan,2,1,,
256051,24-Jan,2,0,,
820973,24-Jan,2,0,,
433521,24-Jan,2,1,,
4452,24-Jan,3,0,,
953175,24-Jan,3,1,,
707935,24-Jan,3,0,,
942001,24-Jan,3,1,,
661577,24-Jan,2,6,,
642612,24-Jan,3,0,,
760828,24-Jan,2,0,,
587645,24-Jan,3,0,,
837480,24-Jan,3,0,,
566052,24-Jan,3,0,,
264803,24-Jan,3,0,,
154179,24-Jan,3,0,,
114414,24-Jan,3,0,,
516376,24-Jan,3,0,,
39154,24-Jan,2,0,,
70969,24-Jan,3,0,,
952124,24-Jan,3,0,,
818522,24-Jan,2,0,,
462526,24-Jan,2,0,,
376447,24-Jan,3,0,,
798639,24-Jan,2,0,,
839170,24-Jan,3,0,,
578097,24-Jan,2,0,,
961614,24-Jan,2,0,,
361361,24-Jan,3,0,,
313754,24-Jan,2,0,,
658389,24-Jan,3,0,,
762527,24-Jan,2,0,,
328457,24-Jan,3,0,,
378287,24-Jan,3,0,,
118820,24-Jan,3,0,,
712003,24-Jan,2,0,,
689769,24-Jan,3,0,,
398340,24-Jan,3,0,,
470449,24-Jan,3,0,,
623234,24-Jan,3,0,,
903336,24-Jan,2,0,,
120532,24-Jan,3,0,,
679865,24-Jan,3,0,,
704868,24-Jan,3,0,,
18035,24-Jan,3,0,,
91670,24-Jan,3,0,,
709916,24-Jan,3,0,,
897083,24-Jan,3,0,,
9436,24-Jan,3,0,,
366066,24-Jan,2,0,,
186168,24-Jan,3,0,,
784673,24-Jan,3,0,,
566052,24-Jan,2,0,,
137909,24-Jan,2,0,,
26060,24-Jan,3,0,,
11422,24-Jan,2,0,,
473929,24-Jan,2,0,,
70969,24-Jan,2,0,,
891833,24-Jan,2,0,,
952168,24-Jan,2,0,,
491521,24-Jan,2,0,,
107548,24-Jan,3,0,,
681063,24-Jan,3,0,,
712307,24-Jan,2,0,,
378676,24-Jan,2,0,,
611575,24-Jan,2,0,,
764014,24-Jan,3,0,,
903336,24-Jan,3,0,,
287070,24-Jan,3,0,,
679865,24-Jan,2,0,,
461804,24-Jan,3,0,,
677542,24-Jan,3,0,,
739448,24-Jan,3,0,,
647462,24-Jan,2,0,,
970529,24-Jan,3,0,,
367391,24-Jan,3,0,,
953175,24-Jan,3,0,,
951463,24-Jan,2,0,,
564692,24-Jan,3,0,,
537274,24-Jan,2,0,,
771228,24-Jan,3,0,,
760828,24-Jan,3,0,,
557908,24-Jan,2,0,,
222892,24-Jan,2,0,,
871592,24-Jan,3,0,,
654297,24-Jan,3,0,,
888807,24-Jan,3,0,,
136533,24-Jan,3,0,,
659290,24-Jan,3,0,,
183929,24-Jan,2,0,,
487065,24-Jan,3,0,,
602241,24-Jan,2,0,,
561860,24-Jan,3,0,,
513199,24-Jan,3,0,,
807452,24-Jan,3,0,,
863930,24-Jan,3,0,,
803607,24-Jan,3,0,,
859361,24-Jan,3,0,,
449106,24-Jan,2,0,,
6405,24-Jan,2,0,,
942001,24-Jan,3,0,,
613942,24-Jan,2,0,,
992178,24-Jan,2,0,,
14145,24-Jan,3,0,,
552883,24-Jan,3,0,,
329351,24-Jan,3,0,,
734789,24-Jan,2,0,,
291238,24-Jan,2,0,,
567671,24-Jan,3,0,,
481843,24-Jan,3,0,,
171602,24-Jan,3,0,,
107548,24-Jan,2,0,,
712003,24-Jan,3,0,,
532965,24-Jan,2,0,,
306177,24-Jan,3,0,,
993331,24-Jan,2,0,,
451933,24-Jan,2,0,,
461804,24-Jan,2,0,,
36412,24-Jan,3,0,,
435929,24-Jan,3,0,,
455755,24-Jan,3,0,,
448752,24-Jan,3,0,,
34200,24-Jan,3,0,,
799688,24-Jan,3,0,,
492958,24-Jan,3,0,,
140154,24-Jan,3,0,,
6405,24-Jan,3,0,,
367391,24-Jan,2,0,,
927651,24-Jan,3,0,,
373536,24-Jan,3,0,,
673058,24-Jan,2,0,,
153019,24-Jan,2,0,,
818990,24-Jan,3,0,,
349294,24-Jan,2,0,,
847349,24-Jan,3,0,,
67197,24-Jan,2,0,,
337168,24-Jan,2,0,,
455083,24-Jan,2,0,,
487065,24-Jan,2,0,,
949818,24-Jan,3,0,,
563740,24-Jan,2,0,,
990993,24-Jan,2,0,,
540618,24-Jan,3,0,,
60619,24-Jan,3,0,,
679321,24-Jan,3,0,,
667163,24-Jan,2,0,,
187399,24-Jan,3,0,,
131136,24-Jan,2,0,,
287070,24-Jan,2,0,,
552496,24-Jan,2,0,,
589812,24-Jan,3,0,,
700048,24-Jan,3,0,,
186168,24-Jan,2,0,,
525531,24-Jan,3,0,,
913428,24-Jan,3,0,,
33797,24-Jan,2,0,,
240179,24-Jan,2,0,,
114414,24-Jan,2,0,,
812607,24-Jan,3,0,,
473929,24-Jan,3,0,,
818522,24-Jan,3,0,,
888807,24-Jan,2,1,,
382511,24-Jan,3,1,,
880510,24-Jan,3,0,,
324809,24-Jan,3,0,,
578097,24-Jan,3,1,,
654623,24-Jan,2,0,,
587420,24-Jan,2,1,,
991434,24-Jan,3,1,,
623234,24-Jan,2,0,,
652118,24-Jan,3,0,,
611575,24-Jan,3,0,,
692985,24-Jan,2,0,,
354409,24-Jan,3,0,,
644847,24-Jan,3,0,,
94225,24-Jan,2,1,,
144124,24-Jan,3,0,,
863930,24-Jan,3,1,,
124290,24-Jan,3,1,,
684939,24-Jan,2,0,,
433521,24-Jan,2,0,,
432617,24-Jan,3,1,,
564692,24-Jan,3,1,,
131748,24-Jan,3,1,,
256783,24-Jan,2,0,,
525531,24-Jan,3,1,,
274207,24-Jan,2,1,,
137909,24-Jan,2,1,,
33797,24-Jan,2,1,,
298985,24-Jan,2,1,,
444361,24-Jan,2,1,,
153019,24-Jan,3,0,,
15314,24-Jan,3,0,,
41853,24-Jan,2,1,,
500739,24-Jan,2,1,,
592784,24-Jan,2,0,,
313754,24-Jan,3,0,,
319388,24-Jan,2,0,,
398340,24-Jan,2,0,,
487931,24-Jan,2,1,,
435929,24-Jan,3,1,,
820541,24-Jan,3,0,,
739534,24-Jan,3,0,,
124290,24-Jan,2,0,,
433521,24-Jan,3,0,,
642612,24-Jan,2,1,,
784673,24-Jan,2,1,,
851978,24-Jan,2,0,,
154179,24-Jan,2,0,,
34186,24-Jan,3,0,,
654297,24-Jan,2,0,,
462526,24-Jan,2,1,,
89084,24-Jan,2,0,,
949818,24-Jan,2,1,,
667163,24-Jan,2,1,,
305754,24-Jan,3,1,,
187399,24-Jan,2,0,,
272170,24-Jan,2,0,,
94225,24-Jan,3,1,,
930284,24-Jan,3,1,,
154179,24-Jan,3,1,,
812607,24-Jan,2,0,,
847349,24-Jan,2,0,,
77308,24-Jan,3,0,,
654297,24-Jan,2,1,,
462526,24-Jan,3,1,,
382511,24-Jan,3,0,,
67197,24-Jan,3,1,,
833557,24-Jan,2,1,,
734789,24-Jan,2,1,,
313754,24-Jan,3,1,,
587420,24-Jan,3,1,,
687218,24-Jan,2,0,,
228286,24-Jan,2,1,,
532965,24-Jan,2,1,,
760684,24-Jan,3,1,,
112390,24-Jan,3,1,,
820973,24-Jan,3,0,,
784673,24-Jan,2,0,,
425341,24-Jan,3,0,,
848226,24-Jan,2,0,,
952124,24-Jan,2,0,,
798639,24-Jan,3,0,,
949818,24-Jan,2,0,,
890232,24-Jan,3,0,,
689769,24-Jan,2,0,,
470449,24-Jan,2,0,,
760684,24-Jan,2,0,,
131136,24-Jan,3,0,,
18035,24-Jan,2,0,,
767398,24-Jan,3,0,,
913428,24-Jan,2,0,,
706112,24-Jan,2,0,,
444361,24-Jan,2,0,,
196719,24-Jan,2,0,,
14145,24-Jan,2,0,,
714999,24-Jan,2,0,,
257719,24-Jan,3,0,,
337168,24-Jan,3,0,,
991434,24-Jan,2,0,,
652118,24-Jan,2,0,,
807452,24-Jan,2,0,,
552496,24-Jan,3,0,,
525531,24-Jan,2,0,,
137909,24-Jan,3,0,,
26060,24-Jan,2,0,,
284460,24-Jan,3,0,,
883013,24-Jan,2,0,,
661577,24-Jan,3,0,,
587645,24-Jan,2,0,,
890623,24-Jan,2,0,,
196719,24-Jan,3,0,,
349294,24-Jan,3,0,,
455083,24-Jan,3,0,,
194682,24-Jan,3,0,,
365132,24-Jan,3,0,,
336847,24-Jan,3,0,,
799688,24-Jan,2,0,,
256051,24-Jan,3,0,,
552883,24-Jan,2,0,,
888807,24-Jan,2,0,,
67197,24-Jan,3,0,,
667163,24-Jan,3,0,,
962054,24-Jan,2,0,,
33955,24-Jan,3,0,,
993331,24-Jan,3,0,,
366066,24-Jan,3,0,,
600767,24-Jan,2,0,,
243235,24-Jan,2,0,,
34186,24-Jan,2,0,,
487931,24-Jan,2,0,,
747801,24-Jan,2,0,,
853932,24-Jan,2,0,,
799952,24-Jan,2,0,,
561860,24-Jan,2,0,,
491314,24-Jan,2,0,,
131937,24-Jan,2,0,,
327290,24-Jan,2,0,,
133542,24-Jan,3,0,,
734789,24-Jan,3,0,,
53833,24-Jan,2,0,,
490602,24-Jan,2,0,,
317242,24-Jan,2,0,,
112390,24-Jan,2,0,,
837480,24-Jan,2,0,,
741341,24-Jan,2,0,,
298985,24-Jan,2,0,,
397973,24-Jan,2,0,,
659290,24-Jan,2,0,,
784827,24-Jan,2,0,,
513199,24-Jan,2,0,,
91670,24-Jan,2,0,,
803607,24-Jan,2,0,,
274207,24-Jan,2,0,,
832348,24-Jan,2,0,,
890232,24-Jan,2,0,,
970529,24-Jan,2,0,,
587420,24-Jan,2,0,,
969851,24-Jan,2,0,,
257719,24-Jan,2,0,,
839170,24-Jan,2,0,,
455755,24-Jan,2,0,,
153019,24-Feb,2,0,,
11422,24-Feb,3,0,,
516376,24-Feb,2,0,,
847349,24-Feb,3,0,,
77308,24-Feb,2,0,,
146840,24-Feb,3,0,,
880510,24-Feb,3,0,,
741341,24-Feb,3,0,,
329351,24-Feb,3,0,,
839170,24-Feb,2,0,,
592784,24-Feb,2,0,,
762527,24-Feb,3,0,,
602241,24-Feb,3,0,,
481843,24-Feb,3,0,,
991434,24-Feb,2,0,,
540618,24-Feb,3,0,,
171602,24-Feb,2,0,,
228286,24-Feb,2,0,,
712003,24-Feb,2,0,,
962054,24-Feb,3,0,,
33955,24-Feb,3,0,,
954722,24-Feb,2,0,,
925482,24-Feb,3,0,,
611575,24-Feb,3,0,,
621677,24-Feb,3,0,,
945635,24-Feb,3,0,,
760684,24-Feb,2,0,,
131136,24-Feb,3,0,,
552496,24-Feb,3,0,,
336847,24-Feb,3,0,,
589812,24-Feb,3,0,,
894539,24-Feb,3,0,,
968887,24-Feb,3,0,,
647462,24-Feb,3,0,,
34200,24-Feb,3,0,,
753354,24-Feb,3,0,,
803607,24-Feb,3,0,,
219598,24-Feb,3,0,,
449106,24-Feb,3,0,,
615545,24-Feb,3,0,,
600767,24-Feb,2,0,,
853932,24-Feb,3,0,,
927651,24-Feb,3,0,,
953175,24-Feb,3,0,,
57405,24-Feb,3,0,,
942001,24-Feb,3,0,,
661577,24-Feb,3,0,,
951463,24-Feb,3,0,,
243235,24-Feb,3,0,,
131748,24-Feb,3,0,,
913428,24-Feb,2,0,,
757274,24-Feb,3,0,,
784673,24-Feb,3,0,,
677169,24-Feb,3,0,,
587645,24-Feb,3,0,,
137909,24-Feb,2,0,,
799459,24-Feb,3,0,,
992178,24-Feb,3,0,,
56589,24-Feb,3,0,,
26060,24-Feb,2,0,,
33797,24-Feb,3,0,,
123983,24-Feb,3,0,,
237083,24-Feb,3,0,,
298985,24-Feb,3,0,,
240179,24-Feb,2,0,,
673058,24-Feb,3,0,,
349294,24-Feb,3,0,,
70969,24-Feb,3,0,,
376447,24-Feb,2,0,,
382511,24-Feb,2,0,,
67197,24-Feb,2,0,,
41853,24-Feb,2,0,,
500633,24-Feb,3,0,,
799952,24-Feb,2,0,,
833557,24-Feb,2,0,,
487065,24-Feb,3,0,,
690565,24-Feb,3,0,,
361361,24-Feb,2,0,,
291238,24-Feb,3,0,,
563740,24-Feb,3,0,,
481843,24-Feb,2,0,,
319388,24-Feb,3,0,,
328457,24-Feb,2,0,,
679321,24-Feb,3,0,,
228286,24-Feb,3,0,,
561860,24-Feb,3,0,,
378676,24-Feb,3,0,,
623234,24-Feb,3,0,,
901144,24-Feb,2,0,,
287070,24-Feb,3,0,,
327290,24-Feb,3,0,,
435929,24-Feb,3,0,,
455755,24-Feb,3,0,,
91670,24-Feb,3,0,,
677542,24-Feb,3,0,,
709916,24-Feb,3,0,,
700048,24-Feb,3,0,,
897083,24-Feb,3,0,,
863930,24-Feb,3,0,,
9436,24-Feb,3,0,,
684939,24-Feb,3,0,,
140154,24-Feb,3,0,,
784827,24-Feb,3,0,,
707935,24-Feb,3,0,,
120385,24-Feb,3,0,,
951463,24-Feb,2,0,,
373536,24-Feb,3,0,,
186168,24-Feb,3,0,,
537274,24-Feb,3,0,,
525531,24-Feb,3,0,,
913428,24-Feb,3,0,,
771228,24-Feb,2,0,,
760828,24-Feb,3,0,,
677169,24-Feb,2,0,,
274207,24-Feb,3,0,,
264803,24-Feb,2,0,,
33797,24-Feb,2,0,,
444361,24-Feb,2,0,,
679284,24-Feb,2,0,,
890623,24-Feb,3,0,,
812607,24-Feb,3,0,,
70969,24-Feb,2,0,,
397973,24-Feb,3,0,,
376447,24-Feb,3,0,,
136533,24-Feb,2,0,,
67197,24-Feb,3,0,,
799952,24-Feb,3,0,,
798639,24-Feb,2,0,,
455083,24-Feb,3,0,,
654623,24-Feb,3,0,,
378230,24-Feb,3,0,,
542300,24-Feb,3,0,,
587420,24-Feb,3,0,,
991434,24-Feb,3,0,,
513199,24-Feb,3,0,,
890232,24-Feb,2,0,,
689769,24-Feb,3,0,,
491314,24-Feb,3,0,,
606256,24-Feb,3,0,,
652118,24-Feb,2,0,,
272170,24-Feb,2,0,,
876139,24-Feb,2,0,,
903336,24-Feb,3,0,,
354409,24-Feb,3,0,,
490602,24-Feb,3,0,,
679865,24-Feb,3,0,,
94225,24-Feb,3,0,,
820541,24-Feb,2,0,,
604184,24-Feb,3,0,,
697683,24-Feb,3,0,,
365133,24-Feb,3,0,,
